-1.919191957 -1.797979832 3012.962158
-1.497823119 -1.688354254 1552.166504
-1.261756182 -1.609717727 1030.233643
-1.099710941 -1.545682788 763.4371338
-0.9781007767 -1.49058187 602.8225098
-0.8819583654 -1.441636562 496.1541443
-0.8032821417 -1.397246838 420.4361877
-0.7372930646 -1.356396675 364.017334
-0.6809114218 -1.318396688 320.3910522
-0.6320388913 -1.282755971 285.6530457
-0.5891830921 -1.249111414 257.3263245
-0.5512459874 -1.217186451 233.7682648
-0.5173966289 -1.186765313 213.8491974
-0.4869917333 -1.157675982 196.768158
-0.4595233798 -1.12977922 181.9424744
-0.4345837235 -1.102960348 168.938797
-0.4118405879 -1.07712388 157.4284973
-0.3910199404 -1.052189112 147.1580963
-0.3718932271 -1.028087378 137.9291077
-0.354267925 -1.00475955 129.5840149
-0.3379803896 -0.9821542501 121.9962006
-0.3228905201 -0.9602265358 115.0628281
-0.3088774681 -0.9389368296 108.6995239
-0.2958362997 -0.9182499647 102.8363419
-0.2836754024 -0.8981345892 97.41485596
-0.2723143995 -0.8785624504 92.38586426
-0.2616823912 -0.8595080972 87.70760345
-0.2517165542 -0.8409484029 83.34438324
-0.242361024 -0.8228622079 79.26551056
-0.2335659266 -0.8052302003 75.4444046
-0.2252865732 -0.7880345583 71.85796356
-0.2174828053 -0.7712587714 68.48590851
-0.2101184279 -0.7548876405 65.31046295
-0.2031607032 -0.73890692 62.31586075
-0.1965799779 -0.723303318 59.48813629
-0.1903493255 -0.7080643773 56.81477356
-0.1844441891 -0.6931784153 54.28460693
-0.1788422018 -0.6786344647 51.88759995
-0.1735228896 -0.6644220948 49.61466217
-0.1684674919 -0.6505314708 47.45757294
-0.1636588126 -0.6369532347 45.40883636
-0.1590810269 -0.6236785054 43.46165466
-0.1547195613 -0.6106988192 41.60978317
-0.15056099 -0.5980060697 39.84749603
-0.1465929002 -0.5855925679 38.16953659
-0.142803818 -0.573450923 36.57105637
-0.1391831338 -0.5615740418 35.04755783
-0.1357209831 -0.5499551296 33.59490967
-0.1324082166 -0.5385876298 32.20924759
-0.1292363405 -0.5274652243 30.88697624
-0.1261974424 -0.516581893 29.62476158
-0.1232841611 -0.505931735 28.41949081
-0.1204896197 -0.4955091178 27.26823997
-0.1178074032 -0.4853085876 26.16827583
-0.1152315214 -0.4753248394 25.11704636
-0.1127563789 -0.4655527771 24.11213684
-0.1103767231 -0.4559874535 23.15129471
-0.108087644 -0.4466240406 22.23238564
-0.1058845371 -0.4374578893 21.35340691
-0.1037630737 -0.4284844995 20.51246071
-0.1017192006 -0.4196994603 19.70776367
-0.09974909574 -0.4110985398 18.93762589
-0.09784917533 -0.4026775658 18.20044708
-0.09601606429 -0.3944325149 17.49471283
-0.0942465812 -0.386359483 16.81899261
-0.09253772348 -0.3784546554 16.17192268
-0.09088666737 -0.3707143068 15.55221748
-0.08929073811 -0.3631348014 14.95864201
-0.08774741739 -0.3557126522 14.39004135
-0.08625432849 -0.3484444022 13.84530735
-0.08480921388 -0.3413267136 13.32338333
-0.08340994269 -0.3343563378 12.82327175
-0.08205450326 -0.3275300562 12.34401703
-0.0807409808 -0.3208447993 11.88471413
-0.07946756482 -0.3142975271 11.44449425
-0.07823254168 -0.3078852892 11.02253723
-0.0770342797 -0.301605165 10.61805248
-0.07587122917 -0.2954543829 10.23029518
-0.07474192232 -0.2894301713 9.858545303
-0.07364497334 -0.2835298479 9.502121925
-0.07257904857 -0.2777507901 9.160372734
-0.07154288143 -0.272090435 8.832675934
-0.07053527981 -0.2665462494 8.518437386
-0.06955509633 -0.2611158192 8.217085838
-0.06860125065 -0.2557967305 7.928083897
-0.06767269969 -0.2505866587 7.65090704
-0.06676845253 -0.2454833388 7.385063171
-0.06588757038 -0.2404845059 7.130077362
-0.06502915174 -0.2355879992 6.88549614
-0.06419233978 -0.2307916582 6.650885105
-0.06337631494 -0.2260934114 6.425829411
-0.06258030236 -0.2214912176 6.209931374
-0.06180354208 -0.216983065 6.002811432
-0.06104532629 -0.2125670165 5.804106712
